respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Eu aceito participar do projeto citado acima, voluntariamente, após ter sido devidamente esclarecido.",Eu sou um,Qual a sua idade (em anos)?,Há quanto tempo você se formou em Medicina (em anos)?,Região geográfica onde atua:,Eu trabalho em um: (Mais que 1 alternativa poderá ser selecionada),,,,,Seu hospital é um hospital escola?,"Seu hospital possui acreditação JCI, ONA, QMentum ou similar?","Quais outros campos você pratica, além da anestesia? (Mais que 1 alternativa poderá ser selecionada)",,,,,,,Você possui MBA?,"Como você classifica seu grau de familiaridade sobre ""Assistência Baseada em Valor (Value Based Healthcare - VBHC)""?","Na sua opinião, o que está provocando a discussão atual sobre a necessidade de transformar o sistema de saúde, de um modelo que remunera por volume (Fee-for-Service) para um modelo que remunera por valor (Fee-for-Value), ou seja, pelos desfechos em saúde obtidos? (Mais que 1 alternativa poderá ser selecionada)",,,,,,"A remuneração de determinado grupo de anestesiologia está atrelada a cada atendimento realizado ao paciente, a partir dos códigos faturados pelo hospital com as operadoras de saúde. Este grupo é remunerado por qual sistema?",Qual o grau de confiança em sua resposta?,"O seu grupo é chamado pela direção do hospital para participar de uma reestruturação na maneira de atender os pacientes que serão submetidos a colecistectomias VLP. A direção informa que negociou com a operada o pagamento de um valor único para cada paciente elegível, da primeira consulta até 30 dias após a cirurgia, incluindo complicações, reinternações e a monitorização dos desfechos. O que o seu hospital negociou foi um:",Qual o grau de confiança em sua resposta?,"Como você define ""Valor"" em Saúde?",Qual o grau de confiança em sua resposta?,Você conhece a Equação de Valor proposta por Porter e Teisberg em 2006?,"Assinale os componentes da equação de valor de Porter (Michael Porter, Redefining Healthcare, 2006)",,Qual o grau de confiança em sua resposta?,"De 1 a 5, qual o grau de importância que você atribui às estratégias abaixo que visam melhorar o desempenho do sistema de saúde? Assinale, em seguida, aquelas já implementadas no seu hospital",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,As linhas de cuidado e os critérios de pertinência do uso de recursos são ferramentas que ajudam a reduzir a variação indesejada da prática clínica. Qual seu grau de concordância com as afirmações abaixo,,,Como você é remunerado atualmente pelo seu trabalho?,Qual seu grau de satisfação com o seu modelo atual de remuneração?,Você estaria disposto a participar de projetos em parceria com o Hospital que envolvessem os conceitos de Fee-For-Value (Remuneração baseada em valor) na qual tanto o hospital quanto os médicos receberiam um valor único pelo ciclo do cuidado com cobertura de complicações relacionadas ao tratamento realizado e parte da remuneração atrelada aos desfechos?
118434669393,453171286,10/04/2023 08:24:31 AM,10/04/2023 08:49:23 AM,179.222.205.233,,,,,Aceito,Anestesiologista formado,70,45,Sudeste,Hospital privado – como contratado assalariado,Hospital privado – como autônomo,,,,Sim,Sim,Prática exclusiva de anestesia,,,Ensino,,,,Sim,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Prefiro não dizer,100%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Prefiro não dizer,Prefiro não dizer,20%,1 (menos importante),,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,1 (menos importante),,,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,Concordo,Concordo totalmente,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
118434671684,453171286,10/04/2023 08:28:38 AM,10/04/2023 08:40:12 AM,187.26.67.15,,,,,Aceito,Anestesiologista formado,58,30,Sudeste,,Hospital privado – como autônomo,,,,Sim,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,20%,Prefiro não dizer,20%,Não,Não conheço,Não conheço,20%,,,,4,,,,,,3,,,,,,,,,5 (mais importante),,,,,,4,,,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,3,,,,,,"Nem concordo, nem discordo",Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),Estou insatisfeito com o modelo e acredito que uma mudança é necessária,Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118434660165,453171286,10/04/2023 08:12:47 AM,10/04/2023 08:16:37 AM,189.98.252.131,,,,,Aceito,Residente,30,5,Sudeste,Hospital privado – como contratado assalariado,,Hospital público – como contratado assalariado,,,Sim,Não,,Cuidados intensivos,,,,,,Não,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,,,,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,40%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118434647680,453171286,10/04/2023 07:55:52 AM,10/04/2023 08:03:28 AM,189.96.238.56,,,,,Aceito,Anestesiologista formado,33,9,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,40%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,4,,,,,2,,,,,,,,3,,,,,,,,,5 (mais importante),,,,2,,,,,,,,,,5 (mais importante),,,,,,4,,,,,Discordo,Concordo totalmente,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
118434642833,453171286,10/04/2023 07:48:39 AM,10/04/2023 07:56:41 AM,191.30.81.119,,,,,Aceito,Anestesiologista formado,53,28,Sul,,,,Hospital público – como autônomo,,Não,Não,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,80%,É a quantia de dinheiro paga por determinado tratamento.,40%,Não,Não conheço,Não conheço,100%,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,Concordo totalmente,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),Estou satisfeito e não quero mudar,Não
118434642692,453171286,10/04/2023 07:48:38 AM,10/04/2023 07:55:06 AM,104.28.63.167,,,,,Aceito,Anestesiologista formado,42,13,Sudeste,,Hospital privado – como autônomo,Hospital público – como contratado assalariado,,,Sim,Não,,,,Ensino,,Responsabilidades administrativas,,Não,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Bundle,100%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,100%,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118434594471,453171286,10/04/2023 06:42:42 AM,10/04/2023 06:55:47 AM,187.90.200.247,,,,,Aceito,Anestesiologista formado,65,41,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,Ensino,,,,Sim,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,80%,Não,Prefiro não dizer,Prefiro não dizer,100%,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,3,,,,,,,,,5 (mais importante),,Implementada no meu hospital,,,,4,,,,,"Nem concordo, nem discordo",Concordo,Prefiro não dizer,Estou insatisfeito com o modelo e acredito que uma mudança é necessária,Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118434369433,453171286,10/03/2023 11:27:40 PM,10/03/2023 11:36:50 PM,177.121.208.58,,,,,Aceito,Anestesiologista formado,42,17,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,,,,Ensino,Pesquisa,Responsabilidades administrativas,,Sim,Sou entusiasta do tema e procuro me manter atualizado sobre as iniciativas envolvendo VBHC,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,100%,Sim,Custo,Desfechos,80%,,,,4,,,,,,3,,,,,,,,4,,,,,,,4,,,,,,,,5 (mais importante),,,,,3,,,,,,,,4,,,,,,3,,,,,,Discordo totalmente,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),Estou satisfeito e não quero mudar,Sim
118434349531,453171286,10/03/2023 10:46:41 PM,10/03/2023 11:10:58 PM,104.28.63.127,,,,,Aceito,Anestesiologista formado,48,22 anos,Norte,,Hospital privado – como autônomo,,,,Não,Não,,,Manejo da dor crônica,,Pesquisa,,,Não,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,80%,Não,Satisfação,Custo,80%,,,3,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,Concordo totalmente,Concordo,"Nem concordo, nem discordo",Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
118434345170,453171286,10/03/2023 10:39:24 PM,10/03/2023 10:50:33 PM,201.75.186.52,,,,,Aceito,Anestesiologista formado,39,11,Sudeste,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Não,Não,Prática exclusiva de anestesia,,,,,,,Não,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",20%,Bundle,20%,"É a percepção do paciente em relação aos benefícios que obteve do tratamento em relação à quantia paga pelo mesmo, independente do resultado clínico obtido.",20%,Não,Custo,Desfechos,20%,,2,,,,,,,,3,,,,,,,3,,,,,,,3,,,,,1 (menos importante),,,,,,,1 (menos importante),,,,,,,,,3,,,,,,2,,,,,,Discordo,"Nem concordo, nem discordo",Concordo,Atuo principalmente como médico contratado e recebo um salário mensal,Estou insatisfeito com o modelo e acredito que uma mudança é necessária,Sim
118434348616,453171286,10/03/2023 10:45:44 PM,10/03/2023 10:49:57 PM,177.51.76.132,,,,,Aceito,Anestesiologista formado,41,15,Sul,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Assalariamento, recebendo um salário fixo, independentemente do volume",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118434334243,453171286,10/03/2023 10:19:46 PM,10/03/2023 10:36:40 PM,191.247.29.224,,,,,Aceito,Anestesiologista formado,60,35,Nordeste,,Hospital privado – como autônomo,,,,Sim,Não,Prática exclusiva de anestesia,,,,,,,Sim,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,100%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,80%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,Concordo,Concordo totalmente,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
118434331122,453171286,10/03/2023 10:13:31 PM,10/03/2023 10:20:44 PM,187.66.115.114,,,,,Aceito,Anestesiologista formado,42,18,Sudeste,,,Hospital público – como contratado assalariado,,,Sim,Não,Prática exclusiva de anestesia,,,Ensino,Pesquisa,Responsabilidades administrativas,,Sim,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,,,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Capitation, recebendo um valor fixo por cada paciente atendido",60%,Pacote Cirúrgico,60%,"É a percepção do paciente em relação aos benefícios que obteve do tratamento em relação à quantia paga pelo mesmo, independente do resultado clínico obtido.",80%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,4,,,,,Discordo,Concordo,Atuo principalmente como médico contratado e recebo um salário mensal,Estou insatisfeito com o modelo e acredito que uma mudança é necessária,Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118434315901,453171286,10/03/2023 09:42:56 PM,10/03/2023 09:50:48 PM,177.40.32.18,,,,,Aceito,Anestesiologista formado,72,48 anos,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118434308163,453171286,10/03/2023 09:27:33 PM,10/03/2023 09:35:13 PM,177.98.70.120,,,,,Aceito,Anestesiologista formado,37,10,Sudeste,,,Hospital público – como contratado assalariado,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,"Fee for service, sendo remunerado pelo volume de atendimentos",80%,Pacote Cirúrgico,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,80%,Não,Não conheço,Não conheço,100%,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,4,,,,,,,4,,,,,,,4,,,,,,,,,
118434305924,453171286,10/03/2023 09:26:16 PM,10/03/2023 09:33:04 PM,177.235.61.162,,,,,Aceito,Anestesiologista formado,48,21 anos,Centro-Oeste,,,Hospital público – como contratado assalariado,,,Sim,Sim,Prática exclusiva de anestesia,,,Ensino,Pesquisa,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,Prefiro não dizer,60%,Pacote Cirúrgico,40%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,80%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,Concordo,Atuo principalmente como médico contratado e recebo um salário mensal,"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118434299381,453171286,10/03/2023 09:12:12 PM,10/03/2023 09:31:59 PM,177.9.132.86,,,,,Aceito,Anestesiologista formado,41,13,Sudeste,,Hospital privado – como autônomo,,Hospital público – como autônomo,,Não,Sim,,,,Ensino,,Responsabilidades administrativas,,Sim,Sou entusiasta do tema e procuro me manter atualizado sobre as iniciativas envolvendo VBHC,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Bundle,100%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,100%,Sim,Desfechos,Custo,100%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,Prefiro não dizer,Concordo totalmente,"Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo porém já participo de algum acordo no qual ofereço ""garantias"" caso ocorra alguma complicação e recebo um ""bônus"" caso meus resultados estejam acima do acordado (Fee-For-Value)","Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
118434290995,453171286,10/03/2023 08:59:33 PM,10/03/2023 09:06:50 PM,179.180.220.48,,,,,Aceito,Anestesiologista formado,67,44,Sudeste,,Hospital privado – como autônomo,Hospital público – como contratado assalariado,,,Sim,Sim,,,,Ensino,Pesquisa,Responsabilidades administrativas,,Sim,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,60%,É a quantia de dinheiro paga por determinado tratamento.,80%,Não,Desfechos,Não conheço,40%,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,3,,,,,,"Nem concordo, nem discordo",Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118434287598,453171286,10/03/2023 08:14:47 PM,10/03/2023 09:05:33 PM,201.95.17.228,,,,,Aceito,Anestesiologista formado,44,20 anos ,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,,,,,,Responsabilidades administrativas,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,100%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,100%,Não,Desfechos,Expectativas,80%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,1 (menos importante),,,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,2,,,,,,,Discordo,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),Estou satisfeito e não quero mudar,Sim
118434258994,453171286,10/03/2023 08:07:13 PM,10/03/2023 08:49:25 PM,191.56.148.189,,,,,Aceito,Anestesiologista formado,44,20,Sudeste,,Hospital privado – como autônomo,,,,Sim,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,80%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,3,,,,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,,"Nem concordo, nem discordo",Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118434263100,453171286,10/03/2023 08:12:55 PM,10/03/2023 08:21:22 PM,191.19.230.205,,,,,Aceito,Anestesiologista formado,59,36,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,Prefiro não dizer,100%,Pacote Cirúrgico,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118434256245,453171286,10/03/2023 08:04:21 PM,10/03/2023 08:14:43 PM,200.173.56.238,,,,,Aceito,Anestesiologista formado,46,20anos,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Sim,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,,,,,Não estou ciente que este movimento vem ocorrendo,,Prefiro não dizer,80%,Prefiro não dizer,60%,Prefiro não dizer,60%,Prefiro não dizer,Não conheço,Não conheço,60%,,,,,5 (mais importante),Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,,,,Prefiro não dizer,,,,Concordo,Prefiro não dizer,Prefiro não dizer,Prefiro não dizer
118434254087,453171286,10/03/2023 08:01:17 PM,10/03/2023 08:07:06 PM,191.162.202.1,,,,,Aceito,Anestesiologista formado,37,12 anos,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Não tenho conhecimento sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Fee for service, sendo remunerado pelo volume de atendimentos",40%,Pacote Cirúrgico,40%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,40%,Não,Não conheço,Não conheço,100%,,,,,5 (mais importante),,,,,,4,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,1 (menos importante),,,,,,,,,,4,,,,,,,,,
118434242206,453171286,10/03/2023 07:43:11 PM,10/03/2023 07:55:00 PM,177.26.66.167,,,,,Aceito,Anestesiologista formado,50,27,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Interesso-me pelo tema mas nunca li artigos e nem assisti palestras sobre o tema,,,A mudança no perfil do paciente que passou a demandar mais informações e a comparar os prestadores,O movimento dos fornecedores para ganhar mercado por meio de contrato de compartilhamento de risco,,,"Fee for service, sendo remunerado pelo volume de atendimentos",40%,Bundle,40%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,80%,Não,Preço,Custo,60%,,,,4,,,,,,,4,,,,,,,4,,,,,,,4,,,,,,,4,,,,,,,4,,,,,,,,5 (mais importante),,,,,,4,,,,Concordo totalmente,,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Sim
118434240377,453171286,10/03/2023 07:39:07 PM,10/03/2023 07:50:54 PM,201.43.164.250,,,,,Aceito,Anestesiologista formado,36,9,Sudeste,,Hospital privado – como autônomo,,,,Não,Sim,Prática exclusiva de anestesia,,,,,,,Não,Tive pouco contato com o tema e não me sinto confortável em discuti-lo,,,,,Não estou ciente que este movimento vem ocorrendo,,"Fee for service, sendo remunerado pelo volume de atendimentos",100%,Pacote Cirúrgico,40%,É atingir um alto grau de satisfação do paciente mesmo que os desfechos e os custos estejam fora dos valores esperados.,60%,Não,Não conheço,Não conheço,100%,1 (menos importante),,,,,,,1 (menos importante),,,,,,,,2,,,,,,1 (menos importante),,,,,,,,2,,,,,,,,,4,,,,,,,4,,,Implementada no meu hospital,1 (menos importante),,,,,,,Concordo totalmente,"Nem concordo, nem discordo",Discordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),"Estou satisfeito, mas estou aberto para discutir modelos alternativos",Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
118434222560,453171286,10/03/2023 07:14:19 PM,10/03/2023 07:24:16 PM,189.62.46.1,,,,,Aceito,Anestesiologista formado,40,15,Sudeste,,Hospital privado – como autônomo,,,,Sim,Sim,Prática exclusiva de anestesia,,,,,Responsabilidades administrativas,,Não,Interesso-me pelo tema e já li alguns artigos ou assisti palestras sobre o tema,A escalada dos custos da saúde que compromete a sustentabilidade do sistema de saúde,"A demanda dos pagadores (pacientes, empresas e operadoras) por maior previsibilidade de custos",,,,,"Fee for service, sendo remunerado pelo volume de atendimentos",60%,Pacote Cirúrgico,60%,São os desfechos em saúde (desfechos clínicos e desfechos reportados pelo paciente) obtidos em relação aos custos de ciclos ou episódios de cuidado.,60%,Não,Não conheço,Não conheço,100%,,,3,,,,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,,5 (mais importante),,,,,,4,,,,,,Concordo,Atuo principalmente como médico autônomo e recebo por cada atendimento que realizo (Fee-For-Service),Estou satisfeito e não quero mudar,Ainda não tenho uma ideia formada a respeito mas gostaria de ouvir mais
